ccn,date,incident_date,incident_month,incident_day_of_week,incident_time,incident_hour,incident_ampm,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative,blurred_address,lat,long
210000915,"03/30/2021, 2:15:00 pm",3/30/2021,March,Tuesday,2:15:00 PM,2:00 PM,pm,"04/01/2021, 1:53:35 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-30 07:15:00,450 WAVERLEY ST,37.44751,-122.16105
210000871,"03/27/2021, 4:58:00 am",3/27/2021,March,Saturday,4:58:00 AM,4:00 AM,am,"03/30/2021, 1:06:10 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-26 21:58:00,450 WAVERLEY ST,37.44751,-122.16105
210000812,"03/21/2021, 9:45:00 am",3/21/2021,March,Sunday,9:45:00 AM,9:00 AM,am,"03/27/2021, 1:11:21 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: VANDALISM/MISDEMEANOR,Property Crime,VANDALISM/MISDEMEANOR</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-21 02:45:00,450 WAVERLEY ST,37.44751,-122.16105
210000757,"03/17/2021, 9:16:00 am",3/17/2021,March,Wednesday,9:16:00 AM,9:00 AM,am,"03/19/2021, 1:48:02 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PENAL CODE/TRESPASS,Property Crime,PENAL CODE/TRESPASS</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-17 02:44:00,450 WAVERLEY ST,37.44751,-122.16105
210000749,"03/16/2021, 1:10:00 pm",3/16/2021,March,Tuesday,1:10:00 PM,1:00 PM,pm,"03/18/2021, 12:06:48 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: VANDALISM/FELONY,Property Crime,VANDALISM/FELONY</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-16 06:15:00,450 WAVERLEY ST,37.44751,-122.16105
210000367,"02/05/2021, 7:00:00 am",2/5/2021,February,Friday,7:00:00 AM,7:00 AM,am,"03/10/2021, 1:20:08 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: THEFT PETTY/SHOPLIFT,Theft,THEFT PETTY/SHOPLIFT</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-02-05 04:31:00,450 WAVERLEY ST,37.44751,-122.16105
210000521,"02/21/2021, 8:30:00 am",2/21/2021,February,Sunday,8:30:00 AM,8:00 AM,am,"03/03/2021, 3:37:13 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: THEFT PETTY/SHOPLIFT,Theft,THEFT PETTY/SHOPLIFT</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-21 01:35:00,450 WAVERLEY ST,37.44751,-122.16105
210000590,"02/28/2021, 5:30:00 am",2/28/2021,February,Sunday,5:30:00 AM,5:00 AM,am,"03/03/2021, 3:37:30 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-27 22:30:00,450 WAVERLEY ST,37.44751,-122.16105
210000526,"02/22/2021, 9:49:00 am",2/22/2021,February,Monday,9:49:00 AM,9:00 AM,am,"02/26/2021, 3:34:47 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-22 03:01:00,450 WAVERLEY ST,37.44751,-122.16105
210000538,"02/23/2021, 12:12:00 pm",2/23/2021,February,Tuesday,12:12:00 PM,1:00 PM,pm,"02/25/2021, 4:19:16 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-02-23 05:12:00,450 WAVERLEY ST,37.44751,-122.16105
210000377,"02/06/2021, 12:30:00 pm",2/6/2021,February,Saturday,12:30:00 PM,1:00 PM,pm,"02/10/2021, 4:12:06 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-02-06 06:06:00,450 WAVERLEY ST,37.44751,-122.16105
210000306,"01/30/2021, 6:27:00 pm",1/30/2021,January,Saturday,6:27:00 PM,6:00 PM,pm,"02/09/2021, 4:07:33 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PENAL CODE/MISC,Other,PENAL CODE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-30 11:27:00,450 WAVERLEY ST,37.44751,-122.16105
210000239,"01/25/2021, 2:00:00 am",1/25/2021,January,Monday,2:00:00 AM,2:00 AM,am,"01/26/2021, 5:24:32 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b> ARREST/CITE-ADULT-FSD<br /><b>Report Date: </b>2021-01-24 19:00:00,450 WAVERLEY ST,37.44751,-122.16105
210000068,"01/07/2021, 7:24:00 am",1/7/2021,January,Thursday,7:24:00 AM,7:00 AM,am,"01/08/2021, 5:53:03 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-07 00:24:00,450 WAVERLEY ST,37.44751,-122.16105
210000057,"01/05/2021, 10:46:00 pm",1/5/2021,January,Tuesday,10:46:00 PM,1:00 PM,pm,"01/07/2021, 5:36:47 am",PALO ALTO,CA,94301,400 Block WAVERLEY ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 15:46:00,450 WAVERLEY ST,37.44751,-122.16105
210000852,"03/24/2021, 9:38:00 pm",3/24/2021,March,Wednesday,9:38:00 PM,9:00 PM,pm,"03/27/2021, 1:11:32 am",PALO ALTO,CA,94301,400 Block UNIVERSITY AV,RMS: THEFT GRAND/SHOPLIFT,Theft,THEFT GRAND/SHOPLIFT</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-24 14:38:00,450 UNIVERSITY AV,37.44759,-122.15992
210000730,"03/14/2021, 6:08:00 pm",3/14/2021,March,Sunday,6:08:00 PM,6:00 PM,pm,"03/17/2021, 1:37:55 am",PALO ALTO,CA,94301,400 Block UNIVERSITY AV,RMS: THEFT GRAND/SHOPLIFT,Theft,THEFT GRAND/SHOPLIFT</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-14 11:08:00,450 UNIVERSITY AV,37.44759,-122.15992
210000693,"03/10/2021, 8:17:00 pm",3/10/2021,March,Wednesday,8:17:00 PM,8:00 PM,pm,"03/16/2021, 1:17:21 am",PALO ALTO,CA,94301,400 Block UNIVERSITY AV,RMS: THEFT GRAND/SHOPLIFT,Theft,THEFT GRAND/SHOPLIFT</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-10 13:22:00,450 UNIVERSITY AV,37.44759,-122.15992
210000629,"03/04/2021, 1:15:00 am",3/4/2021,March,Thursday,1:15:00 AM,1:00 AM,am,"03/06/2021, 12:35:07 am",PALO ALTO,CA,94301,400 Block UNIVERSITY AV,RMS: PETTY THEFT,Theft,PETTY THEFT</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-03 18:29:00,450 UNIVERSITY AV,37.44759,-122.15992
210000344,"01/30/2021, 11:45:00 pm",1/30/2021,January,Saturday,11:45:00 PM,1:00 PM,pm,"02/06/2021, 4:00:52 am",PALO ALTO,CA,94301,400 Block UNIVERSITY AV,RMS: THEFT PETTY/SHOPLIFT,Theft,THEFT PETTY/SHOPLIFT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 14:00:00,450 UNIVERSITY AV,37.44759,-122.15992
218000097,"02/06/2021, 5:05:00 pm",2/6/2021,February,Saturday,5:05:00 PM,5:00 PM,pm,"02/12/2021, 3:17:37 am",PALO ALTO,CA,94301,200 Block HAWTHORNE AV,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-06 11:13:00,250 HAWTHORNE AV,37.447666,-122.1659
218000095,"02/05/2021, 7:15:00 pm",2/5/2021,February,Friday,7:15:00 PM,7:00 PM,pm,"02/12/2021, 3:17:37 am",PALO ALTO,CA,94301,200 Block HAWTHORNE AV,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-05 18:50:00,250 HAWTHORNE AV,37.447666,-122.1659
218000083,"01/30/2021, 2:25:00 am",1/30/2021,January,Saturday,2:25:00 AM,2:00 AM,am,"02/05/2021, 3:07:43 am",PALO ALTO,CA,94301,200 Block HAWTHORNE AV,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 10:50:00,250 HAWTHORNE AV,37.447666,-122.1659
218000069,"01/23/2021, 1:00:00 pm",1/23/2021,January,Saturday,1:00:00 PM,1:00 PM,pm,"01/29/2021, 3:04:11 am",PALO ALTO,CA,94301,200 Block HAWTHORNE AV,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-23 09:25:00,250 HAWTHORNE AV,37.447666,-122.1659
210000179,"01/18/2021, 7:01:00 am",1/18/2021,January,Monday,7:01:00 AM,7:00 AM,am,"01/20/2021, 5:57:42 am",PALO ALTO,CA,94301,200 Block HAWTHORNE AV,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-18 19:22:00,250 HAWTHORNE AV,37.447666,-122.1659
210000799,"03/20/2021, 1:53:00 pm",3/20/2021,March,Saturday,1:53:00 PM,1:00 PM,pm,"03/23/2021, 1:26:52 am",PALO ALTO,CA,94301,300 Block EVERETT AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-20 07:15:00,350 EVERETT AV,37.44808,-122.163475
210000374,"02/06/2021, 1:31:00 am",2/6/2021,February,Saturday,1:31:00 AM,1:00 AM,am,"02/09/2021, 4:07:46 am",PALO ALTO,CA,94301,300 Block EVERETT AV,RMS: SUICIDE JUVENILE ATTEMPT/MISC,Emergency,SUICIDE JUVENILE ATTEMPT/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-05 18:31:00,350 EVERETT AV,37.44808,-122.163475
210000073,"01/03/2021, 3:14:00 pm",1/3/2021,January,Sunday,3:14:00 PM,3:00 PM,pm,"01/14/2021, 5:24:55 am",PALO ALTO,CA,94301,700 Block CHANNING AV,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-07 11:48:00,750 CHANNING AV,37.448196,-122.151184
210000850,"03/15/2021, 3:00:00 pm",3/15/2021,March,Monday,3:00:00 PM,3:00 PM,pm,"03/26/2021, 1:36:22 am",PALO ALTO,CA,94301,500 Block HAMILTON AV,RMS: THEFT GRAND/MISC,Theft,THEFT GRAND/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-24 11:30:00,550 HAMILTON AV,37.4482,-122.15724
210000866,"02/26/2021, 7:00:00 pm",2/26/2021,February,Friday,7:00:00 PM,7:00 PM,pm,"03/30/2021, 1:06:07 am",PALO ALTO,CA,94301,300 Block WAVERLEY ST,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-26 12:00:00,350 WAVERLEY ST,37.448433,-122.16251
210000451,"02/13/2021, 2:42:00 pm",2/13/2021,February,Saturday,2:42:00 PM,2:00 PM,pm,"02/23/2021, 4:29:56 am",PALO ALTO,CA,94301,KIPLING ST & LYTTON AV,RMS: MUNI CODE/DRINKING IN PUBLIC,Quality of Life,MUNI CODE/DRINKING IN PUBLIC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-02-13 07:42:00,KIPLING ST & LYTTON AV,37.44851,-122.16104
210000330,"01/31/2021, 11:30:00 pm",1/31/2021,January,Sunday,11:30:00 PM,1:00 PM,pm,"02/03/2021, 3:27:34 am",PALO ALTO,CA,94301,1100 Block CHANNING AV,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 09:56:00,1150 CHANNING AV,37.448746,-122.14363
210000742,"03/15/2021, 8:05:00 pm",3/15/2021,March,Monday,8:05:00 PM,8:00 PM,pm,"03/17/2021, 1:38:21 am",PALO ALTO,CA,94301,800 Block CHANNING AV,RMS: VEHICLE/IMPOUNDED,Traffic,VEHICLE/IMPOUNDED</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-15 13:05:00,850 CHANNING AV,37.448765,-122.14969
210000292,"01/28/2021, 1:30:00 pm",1/28/2021,January,Thursday,1:30:00 PM,1:00 PM,pm,"02/03/2021, 3:27:30 am",PALO ALTO,CA,94301,1000 Block CHANNING AV,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 13:33:00,1050 CHANNING AV,37.448772,-122.14559
210000887,"03/28/2021, 3:00:00 am",3/28/2021,March,Sunday,3:00:00 AM,3:00 AM,am,"03/30/2021, 1:06:15 am",PALO ALTO,CA,94301,400 Block LYTTON AV,RMS: VANDALISM/FELONY,Property Crime,VANDALISM/FELONY</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-28 09:14:00,450 LYTTON AV,37.448807,-122.160736
210000452,"02/13/2021, 4:53:00 pm",2/13/2021,February,Saturday,4:53:00 PM,4:00 PM,pm,"03/05/2021, 12:13:02 am",PALO ALTO,CA,94301,400 Block LYTTON AV,RMS: MUNI CODE/MISC,Proactive Policing,MUNI CODE/MISC</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-02-13 09:53:00,450 LYTTON AV,37.448807,-122.160736
210000293,"01/29/2021, 8:57:00 pm",1/29/2021,January,Friday,8:57:00 PM,8:00 PM,pm,"02/10/2021, 4:11:41 am",PALO ALTO,CA,94301,400 Block LYTTON AV,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-29 13:57:00,450 LYTTON AV,37.448807,-122.160736
218000122,"02/06/2021, 6:59:00 am",2/6/2021,February,Saturday,6:59:00 AM,6:00 AM,am,"03/03/2021, 3:37:33 am",PALO ALTO,CA,94301,300 Block HAWTHORNE AV,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-18 09:35:00,350 HAWTHORNE AV,37.448868,-122.16474
210000194,"01/20/2021, 9:50:00 pm",1/20/2021,January,Wednesday,9:50:00 PM,9:00 PM,pm,"01/22/2021, 5:04:14 am",PALO ALTO,CA,94301,300 Block KIPLING ST,RMS: VEHICLE/IMPOUNDED,Traffic,VEHICLE/IMPOUNDED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-20 14:50:00,350 KIPLING ST,37.448887,-122.16166
210000822,"03/22/2021, 2:55:00 pm",3/22/2021,March,Monday,2:55:00 PM,2:00 PM,pm,"03/24/2021, 1:36:34 am",PALO ALTO,CA,94301,200 Block WAVERLEY ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-22 07:55:00,250 WAVERLEY ST,37.448948,-122.16332
210000904,"03/29/2021, 9:29:00 pm",3/29/2021,March,Monday,9:29:00 PM,9:00 PM,pm,"03/31/2021, 12:57:23 am",PALO ALTO,CA,94301,500 Block UNIVERSITY AV,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-29 14:29:00,550 UNIVERSITY AV,37.449028,-122.15848
210000552,"02/24/2021, 2:38:00 am",2/24/2021,February,Wednesday,2:38:00 AM,2:00 AM,am,"02/27/2021, 4:36:25 am",PALO ALTO,CA,94301,500 Block UNIVERSITY AV,RMS: ROBBERY/STRONG ARM,Robbery,ROBBERY/STRONG ARM</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-23 19:48:00,550 UNIVERSITY AV,37.449028,-122.15848
210000758,"03/17/2021, 2:34:00 pm",3/17/2021,March,Wednesday,2:34:00 PM,2:00 PM,pm,"03/20/2021, 1:28:52 am",PALO ALTO,CA,94301,500 Block WEBSTER ST,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-17 07:34:00,550 WEBSTER ST,37.449112,-122.157364
210000508,"02/16/2021, 7:00:00 am",2/16/2021,February,Tuesday,7:00:00 AM,7:00 AM,am,"02/24/2021, 3:40:41 am",PALO ALTO,CA,94301,500 Block WEBSTER ST,RMS: SEXUAL ASSAULT/MISC,Sexual Offense,SEXUAL ASSAULT/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-20 05:55:00,550 WEBSTER ST,37.449112,-122.157364
210000416,"02/10/2021, 12:12:00 am",2/10/2021,February,Wednesday,12:12:00 AM,1:00 AM,am,"02/11/2021, 4:27:03 am",PALO ALTO,CA,94301,500 Block WEBSTER ST,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-09 17:12:00,550 WEBSTER ST,37.449112,-122.157364
210000290,"01/29/2021, 8:38:00 pm",1/29/2021,January,Friday,8:38:00 PM,8:00 PM,pm,"02/02/2021, 3:40:44 am",PALO ALTO,CA,94301,500 Block WEBSTER ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-29 13:38:00,550 WEBSTER ST,37.449112,-122.157364
210000272,"01/28/2021, 5:11:00 pm",1/28/2021,January,Thursday,5:11:00 PM,5:00 PM,pm,"01/30/2021, 4:17:27 am",PALO ALTO,CA,94301,500 Block WEBSTER ST,RMS: PENAL CODE/FALSE INFO TO POLIC,Quality of Life,PENAL CODE/FALSE INFO TO POLIC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-28 10:11:00,550 WEBSTER ST,37.449112,-122.157364
210000449,"02/13/2021, 8:00:00 am",2/13/2021,February,Saturday,8:00:00 AM,8:00 AM,am,"02/17/2021, 4:35:15 am",PALO ALTO,CA,94301,200 Block KIPLING ST,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-13 01:00:00,250 KIPLING ST,37.44967,-122.1629
218000041,"01/13/2021, 11:05:00 pm",1/13/2021,January,Wednesday,11:05:00 PM,1:00 PM,pm,"01/22/2021, 5:03:04 am",PALO ALTO,CA,94301,800 Block CENTER DR,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-14 22:16:00,850 CENTER DR,37.44981,-122.14317
210000421,"02/10/2021, 3:33:00 pm",2/10/2021,February,Wednesday,3:33:00 PM,3:00 PM,pm,"02/12/2021, 3:17:29 am",PALO ALTO,CA,94303,1700 Block HAMILTON AV,RMS: TRAFFIC/STOLEN/LOST PLATE,Traffic,TRAFFIC/STOLEN/LOST PLATE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-10 08:33:00,1750 HAMILTON AV,37.449875,-122.13277
210000835,"03/22/2021, 8:30:00 pm",3/22/2021,March,Monday,8:30:00 PM,8:00 PM,pm,"03/25/2021, 1:14:38 am",PALO ALTO,CA,94301,500 Block LYTTON AV,RMS: MISSING ADULT/MISC,Other,MISSING ADULT/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-23 11:20:00,550 LYTTON AV,37.449886,-122.15967
210000544,"02/23/2021, 7:00:00 pm",2/23/2021,February,Tuesday,7:00:00 PM,7:00 PM,pm,"02/25/2021, 4:19:18 am",PALO ALTO,CA,94301,600 Block UNIVERSITY AV,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-23 12:00:00,650 UNIVERSITY AV,37.45006,-122.157425
218000040,"01/09/2021, 4:17:00 am",1/9/2021,January,Saturday,4:17:00 AM,4:00 AM,am,"01/22/2021, 5:03:04 am",PALO ALTO,CA,94301,600 Block UNIVERSITY AV,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-14 13:34:00,650 UNIVERSITY AV,37.45006,-122.157425
210000054,"01/05/2021, 7:18:00 pm",1/5/2021,January,Tuesday,7:18:00 PM,7:00 PM,pm,"01/07/2021, 5:36:47 am",PALO ALTO,CA,94301,300 Block POE ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-05 12:18:00,350 POE ST,37.450077,-122.16618
210000611,"02/07/2021, 7:00:00 am",2/7/2021,February,Sunday,7:00:00 AM,7:00 AM,am,"03/06/2021, 12:35:07 am",PALO ALTO,CA,94301,800 Block HOMER AV,RMS: CHILD ABUSE/PHYSICAL,Other,CHILD ABUSE/PHYSICAL</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-19 15:09:00,850 HOMER AV,37.450134,-122.15128
210000098,"01/09/2021, 8:40:00 pm",1/9/2021,January,Saturday,8:40:00 PM,8:00 PM,pm,"01/13/2021, 5:14:59 am",PALO ALTO,CA,94301,900 Block ADDISON AV,RMS: UNATTENDED DEATH/MISC,Other,UNATTENDED DEATH/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-09 14:40:00,950 ADDISON AV,37.45018,-122.14881
210000439,"02/09/2021, 7:00:00 am",2/9/2021,February,Tuesday,7:00:00 AM,7:00 AM,am,"02/25/2021, 4:19:07 am",PALO ALTO,CA,94301,1 Block SOMERSET PL,RMS: CHILD ABUSE/EMOTIONAL,Other,CHILD ABUSE/EMOTIONAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-10 15:09:00,15 SOMERSET PL,37.450333,-122.14678
210000113,"01/11/2021, 2:25:00 pm",1/11/2021,January,Monday,2:25:00 PM,2:00 PM,pm,"01/13/2021, 5:15:05 am",PALO ALTO,CA,94301,400 Block HAWTHORNE AV,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-11 10:00:00,450 HAWTHORNE AV,37.450367,-122.16324
218000163,"03/02/2021, 7:00:00 am",3/2/2021,March,Tuesday,7:00:00 AM,7:00 AM,am,"03/09/2021, 8:23:13 am",PALO ALTO,CA,94303,1700 Block EMBARCADERO RD,RMS: VANDALISM/FELONY,Property Crime,VANDALISM/FELONY</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-03 10:00:00,1750 EMBARCADERO RD,37.450462,-122.11835
210000566,"02/25/2021, 1:00:00 am",2/25/2021,February,Thursday,1:00:00 AM,1:00 AM,am,"02/27/2021, 4:36:27 am",PALO ALTO,CA,94303,1700 Block EMBARCADERO RD,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-25 08:30:00,1750 EMBARCADERO RD,37.450462,-122.11835
210000205,"01/22/2021, 2:38:00 am",1/22/2021,January,Friday,2:38:00 AM,2:00 AM,am,"01/23/2021, 5:43:08 am",PALO ALTO,CA,94301,300 Block WEBSTER ST,RMS: VEHICLE/IMPOUNDED,Traffic,VEHICLE/IMPOUNDED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-21 19:38:00,350 WEBSTER ST,37.450546,-122.159676
210000898,"02/01/2021, 3:00:00 pm",2/1/2021,February,Monday,3:00:00 PM,3:00 PM,pm,"03/31/2021, 12:57:23 am",PALO ALTO,CA,94301,500 Block EVERETT AV,RMS: IDENTITY THEFT/FRAUD,Proactive Policing,IDENTITY THEFT/FRAUD</br><b>Disposition: </b>INACTIVEReport Date: 2021-03-29 08:02:00,550 EVERETT AV,37.450626,-122.160934
210000851,"03/22/2021, 4:00:00 pm",3/22/2021,March,Monday,4:00:00 PM,4:00 PM,pm,"03/26/2021, 1:36:22 am",PALO ALTO,CA,94301,500 Block EVERETT AV,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-24 13:30:00,550 EVERETT AV,37.450626,-122.160934
210000780,"03/18/2021, 11:56:00 pm",3/18/2021,March,Thursday,11:56:00 PM,1:00 PM,pm,"03/20/2021, 1:29:02 am",PALO ALTO,CA,94303,2000 Block EDGEWOOD DR,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-18 16:56:00,2050 EDGEWOOD DR,37.45064,-122.126274
218000107,"02/05/2021, 10:55:00 pm",2/5/2021,February,Friday,10:55:00 PM,1:00 PM,pm,"02/19/2021, 4:26:10 am",PALO ALTO,CA,94301,300 Block PALO ALTO AV,RMS: THEFT GRAND/BIKE/BIKE PARTS,Theft,THEFT GRAND/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-12 16:08:00,350 PALO ALTO AV,37.45071,-122.16688
210000486,"02/17/2021, 8:48:00 pm",2/17/2021,February,Wednesday,8:48:00 PM,8:00 PM,pm,"02/19/2021, 4:26:09 am",PALO ALTO,CA,94301,300 Block PALO ALTO AV,RMS: VEHICLE/IMPOUNDED,Traffic,VEHICLE/IMPOUNDED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-17 13:48:00,350 PALO ALTO AV,37.45071,-122.16688
210000396,"02/01/2021, 7:00:00 pm",2/1/2021,February,Monday,7:00:00 PM,7:00 PM,pm,"02/10/2021, 4:12:11 am",PALO ALTO,CA,94301,300 Block PALO ALTO AV,RMS: ELDER ABUSE/PHYSICAL,Other,ELDER ABUSE/PHYSICAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-08 14:56:00,350 PALO ALTO AV,37.45071,-122.16688
